chrom	start	stop
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15352000	15359000
V	15376000	15395000
V	15376000	15395000
V	15376000	15395000
V	15376000	15395000
V	15387000	15395000
V	15387000	15395000
V	15387000	15395000
V	15387000	15395000
V	15387000	15395000
V	15387000	15395000
V	15387000	15395000
V	15417000	15443000
V	15417000	15443000
V	15417000	15443000
V	15491000	15498000
V	15504000	15525000
V	15564000	15576000
V	15564000	15576000
V	15564000	15576000
V	15564000	15576000
V	15564000	15576000
V	15568000	15576000
V	15568000	15576000
V	15659000	15683000
V	15660000	15674000
V	15660000	15674000
V	15660000	15674000
V	15660000	15683000
V	15660000	15683000
V	15660000	15678000
V	15660000	15678000
V	15660000	15683000
V	15660000	15674000
V	15660000	15673000
V	15660000	15674000
V	15660000	15674000
V	15660000	15678000
V	15660000	15674000
V	15660000	15682000
V	15660000	15683000
V	15660000	15683000
V	15660000	15684000
V	15660000	15683000
V	15660000	15700000
V	15660000	15674000
V	15660000	15674000
V	15660000	15674000
V	15660000	15678000
V	15660000	15685000
V	15660000	15674000
V	15660000	15683000
V	15660000	15683000
V	15660000	15674000
V	15660000	15674000
V	15660000	15674000
V	15660000	15673000
V	15660000	15683000
V	15660000	15674000
V	15660000	15682000
V	15660000	15674000
V	15660000	15678000
V	15660000	15674000
V	15660000	15683000
V	15660000	15678000
V	15660000	15678000
V	15660000	15678000
V	15660000	15683000
V	15660000	15683000
V	15660000	15683000
V	15660000	15683000
V	15660000	15678000
V	15660000	15682000
V	15660000	15678000
V	15660000	15683000
V	15660000	15674000
V	15660000	15678000
V	15660000	15700000
V	15660000	15683000
V	15660000	15683000
V	15660000	15674000
V	15668000	15686000
V	15670000	15685000
V	15674000	15686000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15690000	15700000
V	15693000	15700000
V	15694000	15700000
V	15698000	15820000
V	15698000	15821000
V	15698000	15820000
V	15698000	15821000
V	15719000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15765000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15723000	15764000
V	15772000	15778000
V	15784000	15801000
V	15788000	15798000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15792000	15799000
V	15813000	15832000
V	15831000	16030000
V	15831000	15840000
V	15831000	15840000
V	15831000	16117000
V	15831000	15840000
V	15831000	15840000
V	15831000	16117000
V	15831000	15849000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15839000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15840000
V	15831000	15838000
V	15831000	15840000
V	15832000	15840000
V	15858000	16030000
V	15891000	15976000
V	15901000	16007000
V	15901000	15985000
V	15901000	16007000
V	15901000	16007000
V	15901000	16007000
V	15901000	15985000
V	15901000	16007000
V	15901000	15985000
V	15901000	16009000
V	15901000	15976000
V	15901000	15976000
V	15901000	16009000
V	15901000	15976000
V	15901000	15968000
V	15901000	15968000
V	15901000	16007000
V	15901000	15976000
V	15901000	16007000
V	15901000	15968000
V	15901000	15968000
V	15901000	15985000
V	15901000	15976000
V	15901000	15985000
V	15901000	15976000
V	15901000	15976000
V	15901000	15985000
V	15901000	15976000
V	15901000	16007000
V	15901000	16007000
V	15901000	15976000
V	15901000	16007000
V	15901000	15985000
V	15901000	15985000
V	15901000	15985000
V	15901000	15985000
V	15901000	16009000
V	15901000	16009000
V	15901000	16009000
V	15901000	15985000
V	15901000	15968000
V	15901000	15976000
V	15901000	15985000
V	15901000	15976000
V	15901000	15976000
V	15911000	16007000
V	15911000	16007000
V	15911000	15968000
V	15911000	15968000
V	15911000	15968000
V	15912000	15976000
V	15912000	15976000
V	15912000	15976000
V	15993000	16007000
V	15996000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16024000
V	16006000	16024000
V	16006000	16024000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16072000
V	16006000	16024000
V	16006000	16072000
V	16006000	16024000
V	16006000	16024000
V	16006000	16072000
V	16006000	16024000
V	16018000	16073000
V	16039000	16117000
V	16042000	16117000
V	16053000	16060000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16053000	16071000
V	16066000	16071000
V	16066000	16072000
V	16066000	16072000
V	16066000	16072000
V	16066000	16072000
V	16066000	16072000
V	16066000	16072000
V	16066000	16072000
V	16113000	16162000
V	16127000	16162000
V	16128000	16162000
V	16128000	16162000
V	16128000	16162000
V	16128000	16163000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16142000
V	16129000	16142000
V	16129000	16134000
V	16129000	16142000
V	16129000	16134000
V	16129000	16142000
V	16129000	16134000
V	16129000	16134000
V	16129000	16142000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16129000	16142000
V	16129000	16134000
V	16129000	16134000
V	16129000	16134000
V	16141000	16154000
V	16145000	16155000
V	16145000	16152000
V	16145000	16155000
V	16145000	16155000
V	16145000	16155000
V	16145000	16157000
V	16145000	16155000
V	16145000	16157000
V	16145000	16155000
V	16145000	16155000
V	16145000	16155000
V	16145000	16155000
V	16145000	16157000
V	16145000	16155000
V	16145000	16155000
V	16145000	16155000
V	16145000	16157000
V	16145000	16155000
V	16172000	16450000
V	16172000	16450000
V	16172000	16392000
V	16172000	16188000
V	16172000	16189000
V	16172000	16450000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16172000	16195000
V	16173000	16182000
V	16175000	16242000
V	16175000	16242000
V	16175000	16195000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16241000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16175000	16245000
V	16175000	16242000
V	16175000	16242000
V	16175000	16242000
V	16176000	16246000
V	16176000	16246000
V	16176000	16243000
V	16176000	16246000
V	16176000	16246000
V	16176000	16246000
V	16176000	16246000
V	16189000	16195000
V	16194000	16247000
V	16202000	16210000
V	16202000	16210000
V	16240000	16304000
V	16240000	16268000
V	16240000	16257000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16240000	16304000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16267000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16260000	16272000
V	16261000	16272000
V	16261000	16272000
V	16261000	16272000
V	16304000	16389000
V	16304000	16373000
V	16304000	16373000
V	16304000	16403000
V	16304000	16373000
V	16304000	16373000
V	16304000	16373000
V	16304000	16373000
V	16304000	16373000
V	16317000	16334000
V	16319000	16333000
V	16319000	16345000
V	16319000	16345000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16334000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16319000	16334000
V	16319000	16333000
V	16319000	16333000
V	16319000	16334000
V	16319000	16333000
V	16319000	16333000
V	16319000	16333000
V	16365000	16392000
V	16365000	16392000
V	16372000	16399000
V	16372000	16400000
V	16372000	16400000
V	16372000	16399000
V	16372000	16399000
V	16387000	16399000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16399000
V	16387000	16400000
V	16387000	16399000
V	16387000	16399000
V	16387000	16399000
V	16387000	16400000
V	16387000	16399000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16400000
V	16387000	16399000
V	16387000	16400000
V	16387000	16400000
V	16388000	16399000
V	16401000	16457000
V	16401000	16450000
V	16401000	16457000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16449000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16440000	16450000
V	16458000	16501000
V	16458000	16501000
V	16458000	16501000
V	16464000	16496000
V	16464000	16502000
V	16464000	16509000
V	16464000	16502000
V	16464000	16502000
V	16464000	16502000
V	16464000	16501000
V	16464000	16510000
V	16464000	16510000
V	16464000	16517000
V	16464000	16510000
V	16464000	16510000
V	16464000	16502000
V	16464000	16501000
V	16464000	16509000
V	16464000	16501000
V	16464000	16510000
V	16464000	16509000
V	16464000	16501000
V	16464000	16509000
V	16464000	16501000
V	16464000	16501000
V	16464000	16501000
V	16464000	16501000
V	16464000	16517000
V	16464000	16517000
V	16464000	16517000
V	16464000	16517000
V	16464000	16517000
V	16464000	16510000
V	16464000	16509000
V	16464000	16509000
V	16464000	16501000
V	16464000	16517000
V	16464000	16517000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16465000	16501000
V	16466000	16501000
V	16466000	16501000
V	16466000	16509000
V	16466000	16501000
V	16466000	16501000
V	16466000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16468000	16501000
V	16472000	16501000
V	16472000	16501000
V	16472000	16501000
V	16472000	16501000
V	16476000	16502000
V	16476000	16501000
V	16514000	16522000
V	16533000	16636000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16572000	16644000
V	16573000	16586000
V	16573000	16644000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16587000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16573000	16586000
V	16578000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16585000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16585000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16580000	16586000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16594000	16636000
V	16594000	16644000
V	16594000	16636000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16594000	16644000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16594000	16644000
V	16594000	16636000
V	16594000	16636000
V	16595000	16607000
V	16595000	16607000
V	16595000	16607000
V	16600000	16628000
V	16600000	16628000
V	16600000	16628000
V	16600000	16628000
V	16600000	16628000
V	16600000	16614000
V	16601000	16626000
V	16601000	16628000
V	16601000	16628000
V	16601000	16628000
V	16607000	16628000
V	16607000	16628000
V	16607000	16628000
V	16608000	16628000
V	16613000	16628000
V	16613000	16628000
V	16613000	16628000
V	16613000	16628000
V	16614000	16628000
V	16614000	16628000
V	16614000	16628000
V	16614000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16615000	16628000
V	16616000	16628000
V	16616000	16628000
V	16625000	16634000
V	16634000	16648000
V	16634000	16648000
V	16634000	16648000
V	16634000	16648000
V	16639000	16644000
V	16641000	16648000
V	16641000	16648000
V	16641000	16648000
V	16641000	16648000
V	16641000	16648000
V	16642000	16648000
V	16642000	16649000
V	16642000	16648000
V	16642000	16649000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16642000	16648000
V	16643000	16674000
V	16666000	16672000
V	16666000	16672000
V	16666000	16672000
V	16667000	16672000
V	16667000	16672000
V	16667000	16672000
V	16667000	16673000
V	16668000	16673000
V	16668000	16673000
V	16703000	16750000
V	16732000	16745000
V	16732000	16745000
V	16732000	16770000
V	16732000	16770000
V	16732000	16745000
V	16732000	16770000
V	16732000	16745000
V	16732000	16745000
V	16732000	16745000
V	16732000	16770000
V	16732000	16770000
V	16732000	16745000
V	16732000	16745000
V	16732000	16770000
V	16732000	16770000
V	16732000	16770000
V	16732000	16745000
V	16736000	16781000
V	16736000	16781000
V	16736000	16781000
V	16736000	16781000
V	16736000	16781000
V	16736000	16781000
V	16736000	16781000
V	16755000	16763000
V	16839000	16856000
V	16839000	16856000
V	16839000	16848000
V	16839000	16863000
V	16839000	16846000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16863000
V	16839000	16848000
V	16839000	16846000
V	16839000	16856000
V	16839000	16863000
V	16839000	16846000
V	16839000	16856000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16846000
V	16839000	16846000
V	16839000	16849000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16846000
V	16839000	16846000
V	16839000	16848000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16863000
V	16839000	16846000
V	16839000	16846000
V	16839000	16863000
V	16839000	16846000
V	16849000	16863000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16849000	16856000
V	16863000	16999000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16873000	16885000
V	16875000	17058000
V	16875000	17058000
V	16877000	16885000
V	16878000	16885000
V	16879000	16885000
V	16879000	16957000
V	16880000	16885000
V	16880000	16903000
V	16880000	16888000
V	16880000	16885000
V	16880000	16885000
V	16880000	16888000
V	16880000	16885000
V	16880000	16888000
V	16880000	16888000
V	16880000	16888000
V	16880000	16885000
V	16880000	16888000
V	16880000	16957000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16888000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16902000
V	16880000	16885000
V	16880000	16888000
V	16880000	16885000
V	16880000	16888000
V	16880000	16888000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16888000
V	16880000	16885000
V	16880000	16888000
V	16880000	16888000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16880000	16885000
V	16893000	16898000
V	16893000	16898000
V	16893000	16898000
V	16893000	16898000
V	16905000	16924000
V	16905000	16924000
V	16905000	16924000
V	16905000	16924000
V	16905000	16924000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16963000
V	16907000	16963000
V	16907000	16964000
V	16907000	16963000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16963000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16963000
V	16907000	16964000
V	16907000	16963000
V	16907000	16963000
V	16907000	16963000
V	16907000	16964000
V	16907000	16964000
V	16907000	16963000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16964000
V	16907000	16963000
V	16907000	16963000
V	16907000	16963000
V	16908000	16957000
V	16921000	16964000
V	16921000	16964000
V	16921000	16963000
V	16921000	16963000
V	16921000	16963000
V	16922000	16963000
V	16923000	16964000
V	16923000	16963000
V	16923000	16964000
V	16923000	16964000
V	16923000	16964000
V	16923000	16963000
V	16923000	16963000
V	16923000	16964000
V	16923000	16964000
V	16923000	16963000
V	16923000	16963000
V	16923000	16963000
V	16923000	16963000
V	16923000	16963000
V	16923000	16963000
V	16923000	16964000
V	16923000	16964000
V	16923000	16963000
V	16923000	16964000
V	16923000	16963000
V	16923000	16964000
V	16923000	16963000
V	16923000	16963000
V	16923000	16964000
V	16923000	16963000
V	16960000	16969000
V	16960000	16969000
V	16961000	16969000
V	16961000	16969000
V	16962000	16969000
V	16962000	16969000
V	16962000	16969000
V	16962000	16969000
V	16962000	16969000
V	16964000	16969000
V	16964000	16969000
V	16977000	16994000
V	16977000	16999000
V	16977000	16994000
V	16977000	16996000
V	16977000	16994000
V	17006000	17021000
V	17007000	17023000
V	17007000	17024000
V	17007000	17024000
V	17007000	17039000
V	17007000	17024000
V	17007000	17038000
V	17007000	17040000
V	17007000	17024000
V	17007000	17024000
V	17007000	17024000
V	17007000	17031000
V	17007000	17024000
V	17007000	17024000
V	17007000	17031000
V	17007000	17031000
V	17007000	17031000
V	17007000	17031000
V	17007000	17031000
V	17028000	17059000
V	17028000	17059000
V	17028000	17059000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17039000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17030000	17042000
V	17045000	17059000
V	17049000	17120000
V	17049000	17120000
V	17049000	17059000
V	17049000	17120000
V	17049000	17120000
V	17049000	17120000
V	17049000	17058000
V	17049000	17120000
V	17049000	17120000
V	17049000	17120000
V	17049000	17120000
V	17049000	17059000
V	17049000	17120000
V	17049000	17120000
V	17049000	17121000
V	17049000	17120000
V	17049000	17121000
V	17049000	17120000
V	17049000	17120000
V	17049000	17120000
V	17066000	17076000
V	17066000	17076000
V	17066000	17076000
V	17066000	17076000
V	17083000	17111000
V	17083000	17120000
V	17083000	17120000
V	17083000	17120000
V	17083000	17120000
V	17083000	17111000
V	17083000	17111000
V	17083000	17120000
V	17084000	17120000
V	17090000	17120000
V	17090000	17120000
V	17090000	17120000
V	17090000	17120000
V	17090000	17120000
V	17090000	17120000
V	17132000	17236000
V	17132000	17173000
V	17132000	17172000
V	17132000	17172000
V	17132000	17173000
V	17132000	17173000
V	17132000	17172000
V	17132000	17173000
V	17132000	17173000
V	17132000	17173000
V	17132000	17173000
V	17132000	17172000
V	17132000	17172000
V	17132000	17172000
V	17132000	17173000
V	17132000	17173000
V	17132000	17173000
V	17132000	17173000
V	17132000	17173000
V	17132000	17172000
V	17132000	17240000
V	17132000	17173000
V	17132000	17172000
V	17132000	17172000
V	17132000	17173000
V	17132000	17173000
V	17134000	17173000
V	17134000	17173000
V	17134000	17172000
V	17134000	17173000
V	17134000	17173000
V	17134000	17194000
V	17134000	17172000
V	17172000	17190000
V	17172000	17198000
V	17172000	17198000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17185000
V	17172000	17195000
V	17172000	17195000
V	17172000	17186000
V	17172000	17195000
V	17172000	17197000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17193000
V	17172000	17194000
V	17172000	17195000
V	17172000	17195000
V	17172000	17198000
V	17172000	17198000
V	17172000	17198000
V	17172000	17198000
V	17172000	17194000
V	17172000	17195000
V	17172000	17186000
V	17172000	17195000
V	17172000	17193000
V	17172000	17194000
V	17172000	17198000
V	17172000	17198000
V	17172000	17195000
V	17172000	17198000
V	17172000	17186000
V	17172000	17186000
V	17172000	17194000
V	17172000	17194000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17186000
V	17172000	17195000
V	17172000	17195000
V	17172000	17198000
V	17172000	17186000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17172000	17195000
V	17174000	17190000
V	17179000	17194000
V	17179000	17197000
V	17179000	17194000
V	17179000	17186000
V	17179000	17198000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17194000
V	17179000	17185000
V	17179000	17194000
V	17180000	17185000
V	17180000	17186000
V	17180000	17186000
V	17181000	17186000
V	17181000	17186000
V	17181000	17186000
V	17193000	17198000
V	17194000	17203000
V	17194000	17203000
V	17202000	17236000
V	17205000	17364000
V	17205000	17364000
V	17216000	17226000
V	17216000	17369000
V	17216000	17369000
V	17216000	17369000
V	17216000	17369000
V	17216000	17226000
V	17216000	17369000
V	17216000	17364000
V	17216000	17369000
V	17216000	17369000
V	17221000	17264000
V	17223000	17367000
V	17226000	17368000
V	17226000	17367000
V	17226000	17367000
V	17226000	17368000
V	17226000	17368000
V	17226000	17364000
V	17226000	17368000
V	17226000	17367000
V	17226000	17364000
V	17226000	17367000
V	17226000	17364000
V	17226000	17364000
V	17226000	17364000
V	17229000	17236000
V	17229000	17240000
V	17229000	17236000
V	17229000	17240000
V	17229000	17240000
V	17229000	17240000
V	17234000	17368000
V	17234000	17368000
V	17234000	17365000
V	17234000	17367000
V	17234000	17368000
V	17234000	17367000
V	17234000	17368000
V	17234000	17364000
V	17234000	17367000
V	17234000	17368000
V	17234000	17364000
V	17234000	17364000
V	17234000	17367000
V	17234000	17367000
V	17234000	17368000
V	17235000	17363000
V	17235000	17365000
V	17235000	17368000
V	17235000	17367000
V	17235000	17365000
V	17235000	17368000
V	17235000	17368000
V	17235000	17368000
V	17235000	17367000
V	17235000	17368000
V	17235000	17364000
V	17235000	17365000
V	17235000	17365000
V	17235000	17368000
V	17235000	17368000
V	17235000	17367000
V	17235000	17367000
V	17235000	17364000
V	17235000	17364000
V	17235000	17321000
V	17235000	17367000
V	17235000	17368000
V	17235000	17368000
V	17235000	17505000
V	17235000	17367000
V	17235000	17365000
V	17235000	17368000
V	17235000	17365000
V	17235000	17367000
V	17235000	17368000
V	17235000	17365000
V	17235000	17368000
V	17235000	17367000
V	17235000	17367000
V	17235000	17368000
V	17236000	17368000
V	17236000	17368000
V	17236000	17368000
V	17272000	17364000
V	17327000	17367000
